Country,Year,Life,Population,GDP,Region
Comoros,1970,47.717,238032,1425,Sub-Saharan Africa
Comoros,1971,48.204,243481,1453,Sub-Saharan Africa
Comoros,1972,48.68,249000,1452,Sub-Saharan Africa
Comoros,1973,49.139,254997,1522,Sub-Saharan Africa
Comoros,1974,49.576,262030,1525,Sub-Saharan Africa
Comoros,1975,49.993,270467,1575,Sub-Saharan Africa
Comoros,1976,50.394,280464,1523,Sub-Saharan Africa
Comoros,1977,50.786,291816,1522,Sub-Saharan Africa
Comoros,1978,51.176,304071,1504,Sub-Saharan Africa
Comoros,1979,51.569,316582,1583,Sub-Saharan Africa
Comoros,1980,51.967,328861,1636,Sub-Saharan Africa
Comoros,1981,52.375,340778,1640,Sub-Saharan Africa
Comoros,1982,52.79,352416,1686,Sub-Saharan Africa
Comoros,1983,53.209,363759,1712,Sub-Saharan Africa
Comoros,1984,53.625,374852,1730,Sub-Saharan Africa
Comoros,1985,54.029,385740,1719,Sub-Saharan Africa
Comoros,1986,54.41,396391,1703,Sub-Saharan Africa
Comoros,1987,54.761,406798,1687,Sub-Saharan Africa
Comoros,1988,55.078,417077,1689,Sub-Saharan Africa
Comoros,1989,55.362,427392,1621,Sub-Saharan Africa
Comoros,1990,55.615,437876,1595,Sub-Saharan Africa
Comoros,1991,55.846,448576,1473,Sub-Saharan Africa
Comoros,1992,56.065,459515,1561,Sub-Saharan Africa
Comoros,1993,56.282,470765,1569,Sub-Saharan Africa
Comoros,1994,56.503,482401,1451,Sub-Saharan Africa
Comoros,1995,56.729,494486,1467,Sub-Saharan Africa
Comoros,1996,56.961,507062,1413,Sub-Saharan Africa
Comoros,1997,57.196,520151,1434,Sub-Saharan Africa
Comoros,1998,57.431,533754,1416,Sub-Saharan Africa
Comoros,1999,57.666,547864,1407,Sub-Saharan Africa
Comoros,2000,57.9,562469,1391,Sub-Saharan Africa
Comoros,2001,58.135,577569,1517,Sub-Saharan Africa
Comoros,2002,58.37,593170,1513,Sub-Saharan Africa
Comoros,2003,58.605,609271,1505,Sub-Saharan Africa
Comoros,2004,58.84,625876,1495,Sub-Saharan Africa
Comoros,2005,59.075,642974,1498,Sub-Saharan Africa
Comoros,2006,59.309,660559,1499,Sub-Saharan Africa
Comoros,2007,59.541,678602,1472,Sub-Saharan Africa
Comoros,2008,59.771,697034,1440,Sub-Saharan Africa
Comoros,2009,59.999,715774,1431,Sub-Saharan Africa
Comoros,2010,60.223,734750,1426,Sub-Saharan Africa
Comoros,2011,60.444,753943,1427,Sub-Saharan Africa
Comoros,2012,60.661,773344,1435,Sub-Saharan Africa
Comoros,2013,60.874,792913,1450,Sub-Saharan Africa
"Congo, Dem. Rep.",1964,41.995,17065408,2108,Sub-Saharan Africa
"Congo, Dem. Rep.",1965,42.257,17543319,2016,Sub-Saharan Africa
"Congo, Dem. Rep.",1966,42.549,18048341,2085,Sub-Saharan Africa
"Congo, Dem. Rep.",1967,42.868,18579012,1999,Sub-Saharan Africa
"Congo, Dem. Rep.",1968,43.208,19130171,2062,Sub-Saharan Africa
"Congo, Dem. Rep.",1969,43.563,19694467,2160,Sub-Saharan Africa
"Congo, Dem. Rep.",1970,43.917,20267009,2094,Sub-Saharan Africa
"Congo, Dem. Rep.",1971,44.254,20845085,2194,Sub-Saharan Africa
"Congo, Dem. Rep.",1972,44.561,21431338,2145,Sub-Saharan Africa
"Congo, Dem. Rep.",1973,44.832,22032669,2253,Sub-Saharan Africa
"Congo, Dem. Rep.",1974,45.064,22658905,2323,Sub-Saharan Africa
"Congo, Dem. Rep.",1975,45.262,23316776,2032,Sub-Saharan Africa
"Congo, Dem. Rep.",1976,45.438,24011465,1840,Sub-Saharan Africa
"Congo, Dem. Rep.",1977,45.607,24740389,1772,Sub-Saharan Africa
"Congo, Dem. Rep.",1978,45.78,25493382,1628,Sub-Saharan Africa
"Congo, Dem. Rep.",1979,45.961,26255837,1575,Sub-Saharan Africa
"Congo, Dem. Rep.",1980,46.148,27018690,1567,Sub-Saharan Africa
"Congo, Dem. Rep.",1981,46.337,27781042,1567,Sub-Saharan Africa
"Congo, Dem. Rep.",1982,46.519,28551259,1517,Sub-Saharan Africa
"Congo, Dem. Rep.",1983,46.685,29341286,1496,Sub-Saharan Africa
"Congo, Dem. Rep.",1984,46.834,30167580,1535,Sub-Saharan Africa
"Congo, Dem. Rep.",1985,46.968,31044153,1498,Sub-Saharan Africa
"Congo, Dem. Rep.",1986,47.096,31963766,1523,Sub-Saharan Africa
"Congo, Dem. Rep.",1987,47.22,32927332,1517,Sub-Saharan Africa
"Congo, Dem. Rep.",1988,47.336,33965482,1478,Sub-Saharan Africa
"Congo, Dem. Rep.",1989,47.435,35117790,1410,Sub-Saharan Africa
"Congo, Dem. Rep.",1990,47.485,36406226,1270,Sub-Saharan Africa
"Congo, Dem. Rep.",1991,47.45,37856212,1120,Sub-Saharan Africa
"Congo, Dem. Rep.",1992,47.316,39443819,963,Sub-Saharan Africa
"Congo, Dem. Rep.",1993,47.088,41081774,801,Sub-Saharan Africa
"Congo, Dem. Rep.",1994,46.792,42650247,742,Sub-Saharan Africa
"Congo, Dem. Rep.",1995,46.478,44067369,724,Sub-Saharan Africa
"Congo, Dem. Rep.",1996,46.213,45295039,698,Sub-Saharan Africa
"Congo, Dem. Rep.",1997,46.051,46369335,645,Sub-Saharan Africa
"Congo, Dem. Rep.",1998,46.026,47373590,622,Sub-Saharan Africa
"Congo, Dem. Rep.",1999,46.145,48429878,583,Sub-Saharan Africa
"Congo, Dem. Rep.",2000,46.387,49626200,531,Sub-Saharan Africa
"Congo, Dem. Rep.",2001,46.709,50989424,506,Sub-Saharan Africa
"Congo, Dem. Rep.",2002,47.05,52491329,507,Sub-Saharan Africa
"Congo, Dem. Rep.",2003,47.362,54098245,520,Sub-Saharan Africa
"Congo, Dem. Rep.",2004,47.629,55754885,539,Sub-Saharan Africa
"Congo, Dem. Rep.",2005,47.85,57420522,556,Sub-Saharan Africa
"Congo, Dem. Rep.",2006,48.043,59088415,569,Sub-Saharan Africa
"Congo, Dem. Rep.",2007,48.24,60772175,588,Sub-Saharan Africa
"Congo, Dem. Rep.",2008,48.465,62474901,607,Sub-Saharan Africa
"Congo, Dem. Rep.",2009,48.722,64204304,607,Sub-Saharan Africa
"Congo, Dem. Rep.",2010,49.01,65965795,632,Sub-Saharan Africa
"Congo, Dem. Rep.",2011,49.322,67757577,657,Sub-Saharan Africa
"Congo, Dem. Rep.",2012,49.643,69575394,685,Sub-Saharan Africa
"Congo, Dem. Rep.",2013,49.963,71419669,724,Sub-Saharan Africa
"Congo, Rep.",1964,50.98,1126584,2282,Sub-Saharan Africa
"Congo, Rep.",1965,51.47,1157905,2329,Sub-Saharan Africa
"Congo, Rep.",1966,51.917,1190402,2411,Sub-Saharan Africa
"Congo, Rep.",1967,52.327,1224134,2642,Sub-Saharan Africa
"Congo, Rep.",1968,52.707,1259319,2825,Sub-Saharan Africa
"Congo, Rep.",1969,53.059,1296244,3057,Sub-Saharan Africa
"Congo, Rep.",1970,53.39,1335088,3348,Sub-Saharan Africa
"Congo, Rep.",1971,53.702,1375987,3545,Sub-Saharan Africa
"Congo, Rep.",1972,53.998,1418826,3584,Sub-Saharan Africa
"Congo, Rep.",1973,54.28,1463231,4082,Sub-Saharan Africa
"Congo, Rep.",1974,54.554,1508675,3930,Sub-Saharan Africa
"Congo, Rep.",1975,54.825,1554793,3784,Sub-Saharan Africa
"Congo, Rep.",1976,55.1,1601410,3852,Sub-Saharan Africa
"Congo, Rep.",1977,55.378,1648671,3469,Sub-Saharan Africa
"Congo, Rep.",1978,55.653,1696922,3576,Sub-Saharan Africa
"Congo, Rep.",1979,55.919,1746676,3869,Sub-Saharan Africa
"Congo, Rep.",1980,56.167,1798285,4238,Sub-Saharan Africa
"Congo, Rep.",1981,56.388,1851889,4993,Sub-Saharan Africa
"Congo, Rep.",1982,56.571,1907330,5995,Sub-Saharan Africa
"Congo, Rep.",1983,56.702,1964298,6153,Sub-Saharan Africa
"Congo, Rep.",1984,56.768,2022343,6414,Sub-Saharan Africa
"Congo, Rep.",1985,56.748,2081152,6166,Sub-Saharan Africa
"Congo, Rep.",1986,56.623,2140687,5586,Sub-Saharan Africa
"Congo, Rep.",1987,56.393,2201097,5448,Sub-Saharan Africa
"Congo, Rep.",1988,56.068,2262489,5398,Sub-Saharan Africa
"Congo, Rep.",1989,55.664,2325035,5350,Sub-Saharan Africa
"Congo, Rep.",1990,55.202,2388902,5264,Sub-Saharan Africa
"Congo, Rep.",1991,54.705,2453938,5249,Sub-Saharan Africa
"Congo, Rep.",1992,54.207,2520196,5248,Sub-Saharan Africa
"Congo, Rep.",1993,53.737,2588270,5062,Sub-Saharan Africa
"Congo, Rep.",1994,53.32,2658948,4659,Sub-Saharan Africa
"Congo, Rep.",1995,52.973,2732706,4715,Sub-Saharan Africa
"Congo, Rep.",1996,52.7,2810118,4782,Sub-Saharan Africa
"Congo, Rep.",1997,52.495,2890841,4618,Sub-Saharan Africa
"Congo, Rep.",1998,52.357,2973329,4657,Sub-Saharan Africa
"Congo, Rep.",1999,52.295,3055437,4413,Sub-Saharan Africa
"Congo, Rep.",2000,52.326,3135773,4623,Sub-Saharan Africa
"Congo, Rep.",2001,52.466,3213330,4680,Sub-Saharan Africa
"Congo, Rep.",2002,52.716,3288923,4778,Sub-Saharan Africa
"Congo, Rep.",2003,53.073,3365171,4702,Sub-Saharan Africa
"Congo, Rep.",2004,53.524,3445765,4745,Sub-Saharan Africa
"Congo, Rep.",2005,54.058,3533177,4978,Sub-Saharan Africa
"Congo, Rep.",2006,54.658,3628561,5138,Sub-Saharan Africa
"Congo, Rep.",2007,55.301,3730612,4905,Sub-Saharan Africa
"Congo, Rep.",2008,55.959,3836339,5022,Sub-Saharan Africa
"Congo, Rep.",2009,56.609,3941454,5236,Sub-Saharan Africa
"Congo, Rep.",2010,57.229,4042899,5533,Sub-Saharan Africa
"Congo, Rep.",2011,57.799,4139748,5569,Sub-Saharan Africa
"Congo, Rep.",2012,58.32,4233063,5631,Sub-Saharan Africa
"Congo, Rep.",2013,58.793,4324199,5680,Sub-Saharan Africa
Costa Rica,1964,63.818,1532386,4495,America
Costa Rica,1965,64.342,1582482,4749,America
Costa Rica,1966,64.85,1631723,4953,America
Costa Rica,1967,65.345,1680257,5094,America
Costa Rica,1968,65.829,1727922,5324,America
Costa Rica,1969,66.309,1774614,5518,America
Costa Rica,1970,66.792,1820379,5723,America
Costa Rica,1971,67.29,1865039,5933,America
Costa Rica,1972,67.806,1908913,6287,America
Costa Rica,1973,68.344,1953184,6597,America
Costa Rica,1974,68.903,1999429,6772,America
Costa Rica,1975,69.484,2048812,6725,America
Costa Rica,1976,70.085,2101762,6898,America
Costa Rica,1977,70.696,2158073,7305,America
Costa Rica,1978,71.304,2217457,7465,America
Costa Rica,1979,71.898,2279362,7607,America
Costa Rica,1980,72.463,2343345,7537,America
Costa Rica,1981,72.984,2409385,7190,America
Costa Rica,1982,73.454,2477549,6508,America
Costa Rica,1983,73.87,2547555,6505,America
Costa Rica,1984,74.231,2619058,6820,America
Costa Rica,1985,74.542,2691778,6683,America
Costa Rica,1986,74.808,2765657,6851,America
Costa Rica,1987,75.044,2840660,6984,America
Costa Rica,1988,75.263,2916566,7036,America
Costa Rica,1989,75.474,2993136,7253,America
Costa Rica,1990,75.683,3070240,7333,America
Costa Rica,1991,75.895,3147451,7337,America
Costa Rica,1992,76.107,3224849,7816,America
Costa Rica,1993,76.319,3303412,8196,America
Costa Rica,1994,76.532,3384498,8378,America
Costa Rica,1995,76.744,3468918,8495,America
Costa Rica,1996,76.954,3557095,8357,America
Costa Rica,1997,77.159,3648263,8603,America
Costa Rica,1998,77.356,3740578,9095,America
Costa Rica,1999,77.545,3831504,9610,America
Costa Rica,2000,77.721,3919180,9564,America
Costa Rica,2001,77.884,4002946,9465,America
Costa Rica,2002,78.033,4083197,9548,America
Costa Rica,2003,78.172,4160438,9972,America
Costa Rica,2004,78.305,4235605,10212,America
Costa Rica,2005,78.437,4309413,10629,America
Costa Rica,2006,78.577,4381820,11371,America
Costa Rica,2007,78.728,4452608,12079,America
Costa Rica,2008,78.896,4522124,12219,America
Costa Rica,2009,79.08,4590790,11914,America
Costa Rica,2010,79.28,4658887,12322,America
Costa Rica,2011,79.493,4726575,12694,America
Costa Rica,2012,79.712,4793725,13162,America
Costa Rica,2013,79.93,4859957,13427,America
Cote d'Ivoire,1964,39.488,4251345,3312,Sub-Saharan Africa
Cote d'Ivoire,1965,40.104,4423736,3091,Sub-Saharan Africa
Cote d'Ivoire,1966,40.736,4602382,3291,Sub-Saharan Africa
Cote d'Ivoire,1967,41.406,4788525,3261,Sub-Saharan Africa
Cote d'Ivoire,1968,42.123,4984378,3565,Sub-Saharan Africa
Cote d'Ivoire,1969,42.888,5192919,3645,Sub-Saharan Africa
Cote d'Ivoire,1970,43.692,5416416,3798,Sub-Saharan Africa
Cote d'Ivoire,1971,44.521,5655462,3983,Sub-Saharan Africa
Cote d'Ivoire,1972,45.351,5909848,3975,Sub-Saharan Africa
Cote d'Ivoire,1973,46.16,6180001,4029,Sub-Saharan Africa
Cote d'Ivoire,1974,46.933,6466158,4020,Sub-Saharan Africa
Cote d'Ivoire,1975,47.661,6768313,4159,Sub-Saharan Africa
Cote d'Ivoire,1976,48.339,7086257,4488,Sub-Saharan Africa
Cote d'Ivoire,1977,48.973,7419474,4602,Sub-Saharan Africa
Cote d'Ivoire,1978,49.564,7767109,4878,Sub-Saharan Africa
Cote d'Ivoire,1979,50.109,8128032,4776,Sub-Saharan Africa
Cote d'Ivoire,1980,50.61,8500985,4068,Sub-Saharan Africa
Cote d'Ivoire,1981,51.073,8885888,4030,Sub-Saharan Africa
Cote d'Ivoire,1982,51.497,9281593,3868,Sub-Saharan Africa
Cote d'Ivoire,1983,51.879,9684478,3564,Sub-Saharan Africa
Cote d'Ivoire,1984,52.21,10089976,3330,Sub-Saharan Africa
Cote d'Ivoire,1985,52.478,10494827,3347,Sub-Saharan Africa
Cote d'Ivoire,1986,52.672,10896269,3330,Sub-Saharan Africa
Cote d'Ivoire,1987,52.781,11294791,3203,Sub-Saharan Africa
Cote d'Ivoire,1988,52.793,11694318,3129,Sub-Saharan Africa
Cote d'Ivoire,1989,52.701,12100741,3385,Sub-Saharan Africa
Cote d'Ivoire,1990,52.483,12517730,3234,Sub-Saharan Africa
Cote d'Ivoire,1991,52.12,12945880,3128,Sub-Saharan Africa
Cote d'Ivoire,1992,51.617,13381799,3019,Sub-Saharan Africa
Cote d'Ivoire,1993,50.997,13820229,2918,Sub-Saharan Africa
Cote d'Ivoire,1994,50.291,14253952,2851,Sub-Saharan Africa
Cote d'Ivoire,1995,49.534,14677200,2964,Sub-Saharan Africa
Cote d'Ivoire,1996,48.763,15089912,3103,Sub-Saharan Africa
Cote d'Ivoire,1997,48.023,15492127,3131,Sub-Saharan Africa
Cote d'Ivoire,1998,47.359,15878555,3202,Sub-Saharan Africa
Cote d'Ivoire,1999,46.812,16242889,3178,Sub-Saharan Africa
Cote d'Ivoire,2000,46.429,16581653,3049,Sub-Saharan Africa
Cote d'Ivoire,2001,46.244,16892864,2999,Sub-Saharan Africa
Cote d'Ivoire,2002,46.249,17180649,2904,Sub-Saharan Africa
Cote d'Ivoire,2003,46.425,17455501,2825,Sub-Saharan Africa
Cote d'Ivoire,2004,46.752,17731840,2820,Sub-Saharan Africa
Cote d'Ivoire,2005,47.193,18020946,2828,Sub-Saharan Africa
Cote d'Ivoire,2006,47.705,18325979,2827,Sub-Saharan Africa
Cote d'Ivoire,2007,48.239,18646754,2831,Sub-Saharan Africa
Cote d'Ivoire,2008,48.753,18987007,2854,Sub-Saharan Africa
Cote d'Ivoire,2009,49.224,19350026,2892,Sub-Saharan Africa
Cote d'Ivoire,2010,49.642,19737800,2892,Sub-Saharan Africa
Cote d'Ivoire,2011,50.014,20152894,2706,Sub-Saharan Africa
Cote d'Ivoire,2012,50.367,20594615,2928,Sub-Saharan Africa
Cote d'Ivoire,2013,50.722,21057316,3123,Sub-Saharan Africa
Croatia,1964,66.3,4108808,9476,Europe & Central Asia
Croatia,1965,66.662,4121599,9636,Europe & Central Asia
Croatia,1966,67.018,4131926,10057,Europe & Central Asia
Croatia,1967,67.37,4140383,10141,Europe & Central Asia
Croatia,1968,67.716,4148285,10267,Europe & Central Asia
Croatia,1969,68.055,4157459,11324,Europe & Central Asia
Croatia,1970,68.381,4169217,11777,Europe & Central Asia
Croatia,1971,68.687,4183960,13019,Europe & Central Asia
Croatia,1972,68.969,4201302,13345,Europe & Central Asia
Croatia,1973,69.222,4220795,13674,Europe & Central Asia
Croatia,1974,69.447,4241669,15299,Europe & Central Asia
Croatia,1975,69.643,4263294,15162,Europe & Central Asia
Croatia,1976,69.81,4285523,15482,Europe & Central Asia
Croatia,1977,69.955,4308344,16453,Europe & Central Asia
Croatia,1978,70.086,4331398,17208,Europe & Central Asia
Croatia,1979,70.211,4354275,18232,Europe & Central Asia
Croatia,1980,70.342,4376608,18996,Europe & Central Asia
Croatia,1981,70.49,4398610,19215,Europe & Central Asia
Croatia,1982,70.66,4420169,19228,Europe & Central Asia
Croatia,1983,70.854,4440263,19282,Europe & Central Asia
Croatia,1984,71.07,4457579,19659,Europe & Central Asia
Croatia,1985,71.301,4471404,19711,Europe & Central Asia
Croatia,1986,71.532,4480137,20412,Europe & Central Asia
Croatia,1987,71.752,4484450,20085,Europe & Central Asia
Croatia,1988,71.955,4488560,19712,Europe & Central Asia
Croatia,1989,72.143,4498278,19374,Europe & Central Asia
Croatia,1990,72.331,4517200,17890,Europe & Central Asia
Croatia,1991,72.54,4548076,14020,Europe & Central Asia
Croatia,1992,72.785,4588173,12269,Europe & Central Asia
Croatia,1993,73.071,4628968,11182,Europe & Central Asia
Croatia,1994,73.391,4658613,11764,Europe & Central Asia
Croatia,1995,73.724,4669001,12543,Europe & Central Asia
Croatia,1996,74.041,4656706,13797,Europe & Central Asia
Croatia,1997,74.314,4625390,14463,Europe & Central Asia
Croatia,1998,74.529,4582742,14965,Europe & Central Asia
Croatia,1999,74.687,4540042,14652,Europe & Central Asia
Croatia,2000,74.798,4505533,15644,Europe & Central Asia
Croatia,2001,74.888,4481620,16130,Europe & Central Asia
Croatia,2002,74.986,4466013,16977,Europe & Central Asia
Croatia,2003,75.114,4456587,17920,Europe & Central Asia
Croatia,2004,75.279,4449522,18656,Europe & Central Asia
Croatia,2005,75.478,4441986,19420,Europe & Central Asia
Croatia,2006,75.702,4433791,20358,Europe & Central Asia
Croatia,2007,75.93,4425995,21426,Europe & Central Asia
Croatia,2008,76.149,4418387,21873,Europe & Central Asia
Croatia,2009,76.353,4410864,20283,Europe & Central Asia
Croatia,2010,76.54,4403330,19989,Europe & Central Asia
Croatia,2011,76.714,4395560,20571,Europe & Central Asia
Croatia,2012,76.881,4387376,20183,Europe & Central Asia
Croatia,2013,77.048,4378806,20049,Europe & Central Asia
Cuba,1964,66.327,7777606,9179,America
Cuba,1965,66.956,7941840,9116,America
Cuba,1966,67.573,8099779,9436,America
Cuba,1967,68.171,8252314,10372,America
Cuba,1968,68.745,8401476,9626,America
Cuba,1969,69.291,8550671,9377,America
Cuba,1970,69.811,8701886,8918,America
Cuba,1971,70.309,8855989,9471,America
Cuba,1972,70.79,9010586,9745,America
Cuba,1973,71.259,9160532,10439,America
Cuba,1974,71.711,9298895,10805,America
Cuba,1975,72.144,9420828,11176,America
Cuba,1976,72.55,9525242,11334,America
Cuba,1977,72.922,9614061,11712,America
Cuba,1978,73.257,9689324,12312,America
Cuba,1979,73.551,9754343,12519,America
Cuba,1980,73.803,9812223,12284,America
Cuba,1981,74.012,9862283,13224,America
Cuba,1982,74.184,9905577,13421,America
Cuba,1983,74.323,9949046,13669,America
Cuba,1984,74.435,10001593,14019,America
Cuba,1985,74.519,10069187,14135,America
Cuba,1986,74.574,10155111,14025,America
Cuba,1987,74.603,10256694,13805,America
Cuba,1988,74.616,10366500,13925,America
Cuba,1989,74.623,10473701,13829,America
Cuba,1990,74.646,10570328,13670,America
Cuba,1991,74.704,10654121,12113,America
Cuba,1992,74.809,10727088,10637,America
Cuba,1993,74.965,10790686,9001,America
Cuba,1994,75.171,10847842,9018,America
Cuba,1995,75.419,10900795,9195,America
Cuba,1996,75.69,10949206,9871,America
Cuba,1997,75.964,10992290,10106,America
Cuba,1998,76.225,11031429,10086,America
Cuba,1999,76.465,11068382,10674,America
Cuba,2000,76.684,11104313,11268,America
Cuba,2001,76.889,11140168,11588,America
Cuba,2002,77.09,11175434,11715,America
Cuba,2003,77.296,11208029,12123,America
Cuba,2004,77.508,11234970,12791,America
Cuba,2005,77.725,11254242,14200,America
Cuba,2006,77.942,11265124,15901,America
Cuba,2007,78.154,11268687,17055,America
Cuba,2008,78.358,11266905,17765,America
Cuba,2009,78.552,11262628,18035,America
Cuba,2010,78.736,11257979,18477,America
Cuba,2011,78.914,11253665,19005,America
Cuba,2012,79.088,11249266,19586,America
Cuba,2013,79.262,11244424,20122,America
Cyprus,1964,70.895,578710,6563,Europe & Central Asia
Cyprus,1965,71.197,581056,6831,Europe & Central Asia
Cyprus,1966,71.491,585400,7110,Europe & Central Asia
Cyprus,1967,71.776,591398,7400,Europe & Central Asia
Cyprus,1968,72.052,598592,7702,Europe & Central Asia
Cyprus,1969,72.318,606224,8017,Europe & Central Asia
Cyprus,1970,72.576,613735,8344,Europe & Central Asia
Cyprus,1971,72.825,620987,9415,Europe & Central Asia
Cyprus,1972,73.067,628140,10088,Europe & Central Asia
Cyprus,1973,73.301,635261,10394,Europe & Central Asia
Cyprus,1974,73.53,642496,10200,Europe & Central Asia
Cyprus,1975,73.753,649918,8574,Europe & Central Asia
Cyprus,1976,73.971,657685,10217,Europe & Central Asia
Cyprus,1977,74.183,665676,11852,Europe & Central Asia
Cyprus,1978,74.39,673386,12722,Europe & Central Asia
